"interpro_id","family_names","hierarchy_level","family_branch"
"IPR030904","Cytochrome P450, CypX",3,294
"IPR030958","P450-derived glycosyltranferase activator",3,294
"IPR031023","4-nitrotryptophan synthase",3,294
"IPR002399","Cytochrome P450, mitochondrial",2,294
"IPR002401","Cytochrome P450, E-class, group I",2,294
"IPR008066","Cytochrome P450, E-class, group I, CYP1",3,294
"IPR008067","Cytochrome P450, E-class, group I, CYP2A-like",3,294
"IPR008068","Cytochrome P450, E-class, group I, CYP2B-like",3,294
"IPR008069","Cytochrome P450, E-class, group I, CYP2D-like",3,294
"IPR008070","Cytochrome P450, E-class, group I, CYP2E-like",3,294
"IPR008071","Cytochrome P450, E-class, group I, CYP2J-like",3,294
"IPR020469","Cytochrome P450, CYP2 family",3,294
"IPR032971","Cytochrome P450 1B1",3,294
"IPR033282","Steroid 17-alpha-hydroxylase/17,20 lyase",3,294
"IPR033283","Cholesterol side-chain cleavage enzyme, mitochondrial",3,294
"IPR039983","Cholesterol 24-hydroxylase",3,294
"IPR044225","Ent-kaurene oxidase, chloroplastic",3,294
"IPR002402","Cytochrome P450, E-class, group II",2,294
"IPR002974","Cytochrome P450, E-class, CYP52",3,294
"IPR008072","Cytochrome P450, E-class, CYP3A",3,294
"IPR002403","Cytochrome P450, E-class, group IV",2,294
"IPR024204","Cytochrome P450, cholesterol 7-alpha-monooxygenase-type",3,294
"IPR027286","Prostacyclin synthase",4,294
"IPR030681","Cholesterol 7-alpha-monooxygenase",4,294
"IPR030686","Cytochrome P450 8B1",4,294
"IPR002949","Cytochrome P450, E-class, CYP24A, mitochondrial",2,294
"IPR001129","Membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein",1,295
"IPR001446","5-lipoxygenase-activating protein",2,295
"IPR040162","Microsomal glutathione S-transferase 1-like",2,295
"IPR001130","3'-5' ssDNA/RNA exonuclease TatD-like",1,296
"IPR011589","Protein of unknown function UCP004961",2,296
"IPR012022","Protein of unknown function UCP005295",2,296
"IPR015991","Uncharacterised hydrolase TatD-type",2,296
"IPR033665","D-aminoacyl-tRNA deacylase DTD3",3,296
"IPR024918","3'-5' ssDNA/RNA exonuclease TatD",2,296
"IPR001134","Netrin domain",1,297
"IPR018933","Netrin module, non-TIMP type",2,297
"IPR035811","Netrin-4, NTR domain",3,297
"IPR035813","Secreted frizzled-related protein 3, NTR domain",3,297
"IPR035814","Procollagen C-endopeptidase enhancer, NTR domain",3,297
"IPR035815","Complement C3-like, NTR domain",3,297
"IPR001138","Zn(2)-C6 fungal-type DNA-binding domain",1,298
"IPR020448","Maltose fermentation regulatory protein, DNA-binding domain",2,298
"IPR001147","Ribosomal protein L21e",1,299
"IPR022856","Ribosomal protein L21e, archaeal",2,299
"IPR001148","Alpha carbonic anhydrase domain",1,300
"IPR041887","Receptor-type tyrosine-protein phosphatase, carbonic anhydrase domain",2,300
"IPR001154","DNA topoisomerase II, eukaryotic-type",1,301
"IPR028467","DNA topoisomerase II-beta",2,301
"IPR001155","NADH:flavin oxidoreductase/NADH oxidase, N-terminal",1,302
"IPR037348","Trimethylamine dehydrogenase/Dimethylamine dehydrogenase, FMN-binding domain",2,302
"IPR001161","Helicase XPB/Ssl2",1,303
"IPR030882","Putative DNA helicase Rad25, archaea",2,303
"IPR001163","LSM domain, eukaryotic/archaea-type",1,304
"IPR033871","Sm-like protein LSm5",2,304
"IPR034101","Sm-like protein Lsm4",2,304
"IPR034102","Small nuclear ribonucleoprotein D1",2,304
"IPR034103","Sm-like protein Lsm8",2,304
"IPR034104","Sm-like protein Lsm1",2,304
"IPR034105","Sm-like protein Lsm3",2,304
"IPR034109","Sm-like protein Lsm11, middle domain",2,304
"IPR034110","LSM domain containing 1",2,304
"IPR001164","Arf GTPase activating protein",1,305
"IPR044732","SMAP1-like, ArfGAP domain",2,305
"IPR001165","T4-type lysozyme",1,306
"IPR046397","Pre-baseplate central spike protein Gp5",2,306
"IPR001166","Hyperglycemic hormone",1,307
"IPR000346","Hyperglycemic hormone type 1",2,307
"IPR001262","Hyperglycemic hormone type 2",2,307
"IPR001172","Flagellar motor switch FliN/Type III secretion HrcQb",1,308
"IPR012826","Flagellar motor switch FliN",2,308
"IPR001173","Glycosyltransferase 2-like",1,309
"IPR035518","Dolichyl-phosphate beta-glucosyltransferase",2,309
"IPR045885","N-acetylgalactosaminyltransferase",2,309
"IPR001174","Galactokinase/homoserine kinase",1,310
"IPR014606","D,D-heptose 7-phosphate kinase",2,310
"IPR001182","Probable peptidoglycan glycosyltransferase FtsW/RodA",1,311
"IPR011923","Probable peptidoglycan glycosyltransferase RodA/MrdB",2,311
"IPR013437","Probable peptidoglycan glycosyltransferase FtsW",2,311
"IPR013438","Sporulation stage V, protein E",3,311
"IPR001191","Geminivirus AL1, replication-associated protein",1,312
"IPR001146","Geminivirus AL1 replication-associated protein, MSV type",2,312
"IPR001301","Geminivirus AL1 replication-associated protein, CLV type",2,312
"IPR001192","Phosphoinositide phospholipase C family",1,313
"IPR016279","Phosphatidylinositol-4, 5-bisphosphate phosphodiesterase gamma",2,313
"IPR028380","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1",3,313
"IPR028381","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",3,313
"IPR016280","Phosphatidylinositol-4, 5-bisphosphate phosphodiesterase beta",2,313
"IPR028400","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",3,313
"IPR028403","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2",3,313
"IPR028382","Inactive phospholipase C-like protein 2",2,313
"IPR028387","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4",2,313
"IPR028391","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1",2,313
"IPR028392","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1",2,313
"IPR028393","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-2",2,313
"IPR028395","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase zeta-1",2,313
"IPR028398","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1",2,313
"IPR028406","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3",2,313
"IPR042124","Inactive phospholipase C-like protein 1",2,313
"IPR001197","Ribosomal protein L10e",1,314
"IPR022981","Ribosomal protein L10e, archaea",2,314
"IPR001209","Ribosomal protein S14",1,315
"IPR023036","Ribosomal protein S14, bacterial/plastid",2,315
"IPR023053","Ribosomal protein S14, type Z",2,315
"IPR039744","40S ribosomal protein S29/30S ribosomal protein S14 type Z",2,315
"IPR023676","Ribosomal protein S14, type Z, archaeal",3,315
"IPR001212","Somatomedin B domain",1,316
"IPR020436","Somatomedin B domain, chordata",2,316
"IPR001214","SET domain",1,317
"IPR044402","PRDM8, PR/SET domain",2,317
"IPR044403","PRDM10, PR/SET domain",2,317
"IPR044404","PRDM4, PR/SET domain",2,317
"IPR044405","PRDM11, PR/SET domain",2,317
"IPR044406","PRDM12, PR/SET domain",2,317
"IPR044407","PRDM13, PR/SET domain",2,317
"IPR044408","PRDM14, PR/SET domain",2,317
"IPR044409","PRDM15, PR/SET domain",2,317
"IPR044410","PRDM16, PR/SET domain",2,317
"IPR044411","PRDM3, PR/SET domain",2,317
"IPR044413","PRDM1, PR/SET domain",2,317
"IPR044414","PRDM2, PR/SET domain",2,317
"IPR044415","PRDM5, PR/SET domain",2,317
"IPR044416","PRDM6, PR/SET domain",2,317
"IPR044417","PRDM7/PRDM9, PR/SET domain",2,317
"IPR044418","SMYD1, SET domain",2,317
"IPR044419","SMYD2, SET domain",2,317
"IPR044420","SMYD3, SET domain",2,317
"IPR044421","SMYD4, SET domain",2,317
"IPR044422","SMYD5, SET domain",2,317
"IPR044424","KMT5B , SET domain",2,317
"IPR044425","KMT5C , SET domain",2,317
"IPR044426","Suv4-20, SET domain",2,317
"IPR044427","LegAS4-like, SET domain",2,317
"IPR044428","SETD3, SET domain",2,317
"IPR044429","SETD4, SET domain",2,317
"IPR044430","SETD6, SET domain",2,317
"IPR044431","RBCMT, SET domain",2,317
"IPR044432","Set10/Efm1, SET domain",2,317
"IPR044433","SETD5, SET domain",2,317
"IPR044434","KMT2E, SET domain",2,317
"IPR044435","Set3/4, SET domain",2,317
"IPR044436","SETD7, SET domain",2,317
"IPR044437","SETD2/Set2, SET domain",2,317
"IPR044438","EZH1, SET domain",2,317
"IPR044439","EZH2, SET domain",2,317
"IPR001217","Transcription factor STAT",1,318
"IPR029839","Signal transducer and activator of transcription 4",2,318
"IPR035858","STAT5a/5b",2,318
"IPR001218","Nucleocapsid protein, coronavirus",1,319
"IPR042547","Nucleocapsid protein, gammacoronavirus",2,319
"IPR042548","Nucleocapsid protein, alphacoronavirus",2,319
"IPR043505","Nucleocapsid protein, betacoronavirus",2,319
"IPR001222","Zinc finger, TFIIS-type",1,320
"IPR034004","Pol I subunit A12, C-terminal zinc ribbon",2,320
"IPR034012","Pol II subunit B9, C-terminal zinc ribbon",2,320
"IPR034014","Pol III subunit C11, C-terminal zinc ribbon",2,320
"IPR001223","Glycoside hydrolase family 18, catalytic domain",1,321
"IPR011583","Chitinase II",2,321
"IPR041704","CFLE, GH18 catalytic domain",3,321
"IPR045321","Chitinase Cts1-like",2,321
"IPR001229","Jacalin-like lectin domain",1,322
"IPR033734","Jacalin-like lectin domain, plant",2,322
"IPR033862","Putative metalloprotease, Jacalin-like lectin domain",2,322
"IPR001232","S-phase kinase-associated protein 1-like",1,323
"IPR016897","S-phase kinase-associated protein 1",2,323
"IPR039948","Elongin-C",2,323
"IPR001233","RNA-splicing ligase, RtcB",1,324
"IPR017510","Release factor H-coupled RctB family protein",2,324
"IPR027513","RNA-splicing ligase RtcB homologue, eukaryotic",2,324
"IPR001235","Blue (type 1) copper protein, plastocyanin-type",1,325
"IPR002386","Amicyanin/Pseudoazurin",2,325
"IPR012745","Pseudoazurin",3,325
"IPR035668","Amicyanin",3,325
"IPR013475","Amicyanin, Paracoccus/Methylobacterium",4,325
"IPR002387","Plastocyanin",2,325
"IPR023511","Plastocyanin, cyanobacteria",3,325
"IPR001241","DNA topoisomerase, type IIA",1,326
"IPR000565","DNA topoisomerase, type IIA, subunit B",2,326
"IPR005740","DNA topoisomerase 4 subunit B, Firmicutes/Mollicutes",3,326
"IPR011557","DNA gyrase, subunit B",3,326
"IPR001154","DNA topoisomerase II, eukaryotic-type",2,326
"IPR028467","DNA topoisomerase II-beta",3,326
"IPR005737","DNA topoisomerase IV, subunit B, Gram-negative",2,326
"IPR001244","Prostaglandin DP receptor",1,327
"IPR000265","Prostanoid EP3 receptor",2,327
"IPR000154","Prostanoid EP3 receptor type 3",3,327
"IPR001481","Prostanoid EP3 receptor, type 2",3,327
"IPR003304","Prostanoid EP3 receptor, type 1",3,327
"IPR000708","Prostanoid EP1 receptor",2,327
"IPR001758","Prostanoid EP4 receptor",2,327
"IPR001245","Serine-threonine/tyrosine-protein kinase, catalytic domain",1,328
"IPR020635","Tyrosine-protein kinase, catalytic domain",2,328
"IPR028174","Fibroblast growth factor receptor 1, catalytic domain",3,328
"IPR035588","Janus kinase 2, pseudokinase domain",3,328
"IPR035589","Janus kinase 2, catalytic domain",3,328
"IPR042785","Tyrosine-protein kinase ITK/TSK, catalytic domain",3,328
"IPR035692","Integrin-linked protein kinase, pseudokinase domain",2,328
"IPR042817","Serine/threonine-protein kinase LMTK1, catalytic domain",2,328
"IPR042822","Membrane Guanylate Cyclase receptor GC-C, pseudokinase domain",2,328
"IPR001248","Purine-cytosine permease",1,329
"IPR012732","Hydroxymethylpyrimidine transporter CytX",2,329
"IPR026030","Purine-cytosine permease Fcy2/21/22",2,329
"IPR030175","Vitamin B6 transporter Tpn1",3,329
"IPR030191","Cytosine permease",2,329
"IPR045225","Uracil/uridine/allantoin permease",2,329
"IPR012681","Nucleobase cation symporter-1, NCS1",3,329
"IPR001250","Mannose-6-phosphate isomerase, type I",1,330
"IPR014628","Mannose-6-phosphate isomerase, Firmicutes type, short form",2,330
"IPR016305","Mannose-6-phosphate isomerase",2,330
"IPR001253","Translation initiation factor 1A (eIF-1A)",1,331
"IPR039294","Probable RNA-binding protein EIF1AD",2,331
"IPR001254","Serine proteases, trypsin domain",1,332
"IPR015420","Peptidase S1A, nudel",2,332
"IPR001266","Ribosomal protein S19e",1,333
"IPR027548","Ribosomal protein S19e, archaeal",2,333
"IPR001269","tRNA-dihydrouridine synthase",1,334
"IPR004652","tRNA-dihydrouridine synthase, TIM-barrel, NifR3",2,334
"IPR032887","tRNA-dihydrouridine synthase B",3,334
"IPR004653","tRNA-dihydrouridine(20/20a) synthase",2,334
"IPR032886","tRNA-dihydrouridine(16) synthase",2,334
"IPR001270","ClpA/B family",1,335
"IPR010448","Torsin",2,335
"IPR017378","Torsin 1/2",3,335
"IPR030549","Torsin-1A",4,335
"IPR030550","Torsin-1B",4,335
"IPR030553","Torsin-like protein",4,335
"IPR030551","Torsin-4A",3,335
"IPR030552","Torsin-3A",3,335
"IPR013461","ATP-dependent Clp protease ATP-binding subunit ClpA",2,335
"IPR017729","AAA+ ATPase ClpV1",2,335
"IPR017730","Chaperonin ClpB",2,335
"IPR044539","Pachytene checkpoint protein 2-like",2,335
"IPR001273","Aromatic amino acid hydroxylase",1,336
"IPR005960","Phenylalanine-4-hydroxylase, monomeric form",2,336
"IPR019773","Tyrosine 3-monooxygenase-like",2,336
"IPR005961","Phenylalanine-4-hydroxylase, tetrameric form",3,336
"IPR005962","Tyrosine 3-monooxygenase",3,336
"IPR005963","Tryptophan 5-monooxygenase",3,336
"IPR001274","C5a1/C5a2 anaphylatoxin chemotactic receptor",1,337
"IPR027809","C5a anaphylatoxin chemotactic receptor 2",2,337
"IPR001277","CXC chemokine receptor 4/atypical chemokine receptor 2",1,338
"IPR033037","Atypical chemokine receptor 2",2,338
"IPR001279","Metallo-beta-lactamase",1,339
"IPR030829","Quinoprotein relay system zinc metallohydrolase 2",2,339
"IPR035639","CPSF2, metallo-hydrolase domain",2,339
"IPR035680","Hydroxyacylglutathione hydrolase, MBL domain",2,339
"IPR035681","ComA-like, MBL domain",2,339
"IPR035682","Phosphonate metabolism protein, MBL domain",2,339
"IPR037482","ST1585, MBL-fold",2,339
"IPR041712","Methanocaldococcus jannaschii dihydropteroate synthase-like, MBL-fold metallo hydrolase domain",2,339
"IPR041897","Integrator complex subunit 11, MBL-fold",2,339
"IPR044094","AtsA-like, MBL-fold",2,339
"IPR044097","Alkyl/aryl-sulfatase Bds1/ SdsA1  , MBL-fold",2,339
"IPR044528","Persulfide dioxygenase-like, MBL-fold metallo-hydrolase domain",2,339
"IPR045761","ODP domain",2,339
"IPR001280","Photosystem I PsaA/PsaB",1,340
"IPR006243","Photosystem I PsaA",2,340
"IPR006244","Photosystem I PsaB",2,340
"IPR001283","Cysteine-rich  secretory protein-related",1,341
"IPR002413","Venom allergen 5-like",2,341
"IPR034763","Venom allergen 3, insect",2,341
"IPR001285","Synaptophysin/synaptoporin",1,342
"IPR028714","Synaptophysin",2,342
"IPR001294","Phytochrome",1,343
"IPR009219","Bacteriophytochrome, CheY-like",2,343
"IPR012129","Phytochrome A/B/C/D/E",2,343
"IPR001304","C-type lectin-like",1,344
"IPR033816","Eosinophil major basic protein, C-type lectin-like domain",2,344
"IPR033987","Aggrecan/versican, C-type lectin-like domain",2,344
"IPR033988","CEL-1-like C-type lectin-like domain",2,344
"IPR033989","CD209-like, C-type lectin-like domain",2,344
"IPR033990","Collectin, C-type lectin-like domain",2,344
"IPR033991","Selectin, C-type lectin-like domain",2,344
"IPR033992","Natural killer cell receptor-like, C-type lectin-like domain",2,344
"IPR034007","C-type lectin-like domain, bacterial",2,344
"IPR034008","TC14-like, C-type lectin-like domain",2,344
"IPR034010","DGCR2-like, C-type lectin-like domain",2,344
"IPR034011","Attractin-like, C-type lectin-like domain",2,344
"IPR001308","Electron transfer flavoprotein alpha subunit/FixB",1,345
"IPR023461","Electron transfer flavoprotein FixB subunit",2,345
"IPR001310","Histidine triad (HIT) protein",1,346
"IPR026026","Histidine triad hydrolase, Hint-type",2,346
"IPR039383","FHIT family",2,346
"IPR039384","HINT family",2,346
"IPR001312","Hexokinase",1,347
"IPR039073","Hexokinase-4, chordate",2,347
"IPR001314","Peptidase S1A, chymotrypsin family",1,348
"IPR003966","Prothrombin/thrombin",2,348
"IPR008292","Haptoglobin",2,348
"IPR011163","Peptidase S1A, enteropeptidase",2,348
"IPR011360","Complement B/C2",2,348
"IPR028341","Complement factor B",3,348
"IPR037568","Complement C2",3,348
"IPR012224","Peptidase S1A, coagulation factor VII/IX/X/C/Z",2,348
"IPR033190","Coagulation factor VII",3,348
"IPR035694","Coagulation factor IX",3,348
"IPR012267","Peptidase S1A, acrosin",2,348
"IPR014394","Coagulation factor XII/hepatocyte growth factor activator",2,348
"IPR017118","Peptidase S1A, matriptase-2",2,348
"IPR017324","Transmembrane protease serine 9",2,348
"IPR017326","Peptidase S1A, polyserase-2",2,348
"IPR017327","Peptidase S1A, TMPRSS13",2,348
"IPR017329","Peptidase S1A, HAT/DESC1",2,348
"IPR023317","Peptidase S1A, plasmin",2,348
"IPR024174","Hepatocyte growth factor/Macrophage stimulatory protein",2,348
"IPR027284","Hepatocyte growth factor",3,348
"IPR043575","Macrophage stimulating protein",3,348
"IPR024175","Peptidase S1A, complement C1r/C1S/mannan-binding",2,348
"IPR035707","Complement C1r subcomponent",3,348
"IPR035708","Complement C1s subcomponent",3,348
"IPR033040","Granzyme M",2,348
"IPR034380","Testisin",2,348
"IPR034811","Tissue-type plasminogen activator",2,348
"IPR026280","Tissue plasminogen activator",3,348
"IPR034814","Urokinase-type plasminogen activator",2,348
"IPR037561","Complement factor D",2,348
"IPR037571","Mannan-binding lectin-associated serine peptidase 2",2,348
"IPR038957","Hepsin",2,348
"IPR001315","CARD domain",1,349
"IPR033516","CARD8/ASC/NALP1, CARD domain",2,349
"IPR037963","Apoptotic Protease-Activating Factor 1, CARD domain",2,349
"IPR042140","CARD10, CARD domain",2,349
"IPR042141","CARD11, CARD domain",2,349
"IPR042142","CARD9, CARD domain",2,349
"IPR042143","BCL10, CARD domain",2,349
"IPR042147","CASP9, CARD domain",2,349
"IPR042148","RAIDD, CARD domain",2,349
"IPR042149","RIP2, CARD domain",2,349
"IPR001320","Ionotropic glutamate receptor",1,350
"IPR044132","Glutamine-binding periplasmic protein GlnH,  type 2 periplasmic binding protein fold",2,350
"IPR001323","Erythropoietin/thrombopoietin",1,351
"IPR003013","Erythropoietin",2,351
"IPR003978","Thrombopoietin",2,351
"IPR001325","Interleukin-4/interleukin-13",1,352
"IPR002354","Interleukin-4",2,352
"IPR020470","Interleukin-13",2,352
"IPR001332","Arterivirus GP5 envelope glycoprotein",1,353
