"interpro_id","family_names","hierarchy_level","family_branch"
"IPR042551","M matrix/glycoprotein, alphacoronavirus",2,626
"IPR044346","M matrix/glycoprotein, deltacoronavirus",2,626
"IPR044360","M matrix/glycoprotein, bat coronavirus HKU9-like",2,626
"IPR044361","M matrix/glycoprotein, SARS-CoV-like",2,626
"IPR044362","M matrix/glycoprotein, HCoV-like",2,626
"IPR044363","M matrix/glycoprotein, MERS-like-CoV",2,626
"IPR002575","Aminoglycoside phosphotransferase",1,627
"IPR022359","Aminoglycoside phosphotransferase, bacteria",2,627
"IPR041726","Acyl-CoA dehydrogenase family member 10/11, N-terminal",2,627
"IPR002582","Holo-[acyl carrier protein] synthase",1,628
"IPR026025","Fatty acid synthase alpha subunit, yeast",2,628
"IPR002587","Myo-inositol-1-phosphate synthase",1,629
"IPR017815","Myo-inositol 1-phosphate synthase, actinobacteria",2,629
"IPR002589","Macro domain",1,630
"IPR035793","GDAP2, macro domain",2,630
"IPR035796","Core histone macro-H2A, macro domain",2,630
"IPR044371","Non-structural protein 3, X-domain-like",2,630
"IPR002591","Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase",1,631
"IPR026263","Alkaline phosphatase, prokaryotic",2,631
"IPR039524","GPI ethanolamine phosphate transferase 3",2,631
"IPR039527","GPI ethanolamine phosphate transferase 2",2,631
"IPR002610","Peptidase S54, RHOMBOID-like",1,632
"IPR017092","Peptidase S54, rhomboid-like, Rom4/Rom5, apicomplexa",2,632
"IPR002618","UDPGP family",1,633
"IPR016267","UTP--glucose-1-phosphate uridylyltransferase",2,633
"IPR039741","UDP-sugar pyrophosphorylase",2,633
"IPR002634","BolA protein",1,634
"IPR045115","BolA-like protein 2",2,634
"IPR002637","RdgB/HAM1",1,635
"IPR020922","dITP/XTP pyrophosphatase",2,635
"IPR027502","Inosine triphosphate pyrophosphatase",2,635
"IPR002640","Arylesterase",1,636
"IPR008363","Paraoxonase1",2,636
"IPR008364","Paraoxonase2",2,636
"IPR002641","Patatin-like phospholipase domain",1,637
"IPR033903","Patatin-like phospholipase domain-containing protein 2",2,637
"IPR045217","Patatin-like phospholipase domain containing protein 8-like",2,637
"IPR002650","Sulphate adenylyltransferase",1,638
"IPR020792","Sulphate adenylyltransferase, prokaryotic-type",2,638
"IPR027535","Sulfate adenylyltransferase",2,638
"IPR002652","Importin-alpha, importin-beta-binding domain",1,639
"IPR024721","Snurportin-1, N-terminal",2,639
"IPR002657","Bile acid:sodium symporter/arsenical resistance protein Acr3",1,640
"IPR004706","Arsenical-resistance protein Acr3",2,640
"IPR004710","Bile acid:sodium symporter",2,640
"IPR002666","Reduced folate carrier",1,641
"IPR028337","Thiamine transporter 2",2,641
"IPR028338","Thiamine transporter 1",2,641
"IPR028339","Reduced folate transporter SLC19A1",2,641
"IPR002677","Large ribosomal subunit protein bL32",1,642
"IPR044957","Large ribosomal subunit protein bL32, bacterial type",2,642
"IPR044958","Large ribosomal subunit protein bL32, plant/cyanobacteria type",2,642
"IPR002678","DUF34/NIF3",1,643
"IPR017221","DUF34/NIF3, bacteria",2,643
"IPR017222","DUF34/NIF3, animal",2,643
"IPR002681","Coat protein, Ilarvirus",1,644
"IPR016405","Coat protein, Ilarvirus, predicted",2,644
"IPR002684","Biotin synthase/Biotin biosynthesis bifunctional protein BioAB",1,645
"IPR024177","Biotin synthase",2,645
"IPR002692","Penicillin/GL-7-ACA/AHL/aculeacin-A acylase",1,646
"IPR014395","Penicillin/GL-7-ACA/AHL acylase",2,646
"IPR002701","Chorismate mutase II, prokaryotic-type",1,647
"IPR010950","Chorismate mutase, archaeal",2,647
"IPR010952","Chorismate mutase, gammaproteobacteria",2,647
"IPR010954","Chorismate mutase, Firmicutes/Deinococcus",2,647
"IPR010957","Gamma/beta/epsilon proteobacterial P-protein, chorismate mutase domain",2,647
"IPR010958","Chorismate mutase, high GC Gram-positive bacteria/archaeal",2,647
"IPR011277","Chorismate mutase, T-protein",2,647
"IPR011279","Chorismate mutase, Gram-positive",2,647
"IPR002710","Dilute domain",1,648
"IPR037975","Class XI myosin, cargo binding domain",2,648
"IPR037977","Afadin, cargo binding domain",2,648
"IPR037983","Rasip1/Radil, cargo-binding domain",2,648
"IPR037986","Dilute domain-containing protein, fungi, CBD domain",2,648
"IPR037988","Myosin 5a, cargo-binding domain",2,648
"IPR037990","Myosin 5b, cargo-binding domain",2,648
"IPR037991","Myosin 5c, cargo-binding domain",2,648
"IPR046943","Myosin 2/2A, cargo-binding domain, fungi",2,648
"IPR002713","FF domain",1,649
"IPR032835","Rho GTPase-activating protein, FF domain",2,649
"IPR002716","PIN domain",1,650
"IPR037503","rRNA-processing protein Fcf1, PIN domain",2,650
"IPR041120","VapC9 PIN-like domain",2,650
"IPR041705","VapC-like Sll0205 protein, PIN domain",2,650
"IPR044153","Pae0151-like, PIN domain",2,650
"IPR002729","CRISPR-associated protein Cas1",1,651
"IPR019851","CRISPR-associated protein Cas1, ECOLI subtype",2,651
"IPR019855","CRISPR-associated protein Cas1, NMENI subtype",2,651
"IPR019856","CRISPR-associated protein Cas1, DVULG subtype",2,651
"IPR019857","CRISPR-associated protein Cas1, YPEST subtype",2,651
"IPR019858","CRISPR-associated protein Cas1, HMARI/TNEAP subtype",2,651
"IPR023843","CRISPR-associated protein Cas1, cyanobacteria-type",2,651
"IPR023844","CRISPR-associated protein Cas1, MYXAN subtype",2,651
"IPR027617","CRISPR-associated endonuclease Cas1, PREFRAN subtype",2,651
"IPR033641","CRISPR-associated protein Cas1, type I-E",2,651
"IPR002730","Ribonuclease P protein subunit Rpp29/RNP1",1,652
"IPR016848","Ribonuclease P/MRP subunit Rpp29",2,652
"IPR023538","Ribonuclease P protein subunit RNP1",2,652
"IPR002731","ATPase, BadF/BadG/BcrA/BcrD type",1,653
"IPR008275","Acyl-CoA dehydratase activase domain",2,653
"IPR002732","Holliday junction resolvase Hjc",1,654
"IPR014428","Crossover junction endodeoxyribonuclease Hjc, archaeal",2,654
"IPR002734","Bacterial bifunctional deaminase-reductase, C-terminal",1,655
"IPR011549","Riboflavin-specific deaminase, C-terminal",2,655
"IPR002736","Triphosphoribosyl-dephospho-CoA protein",1,656
"IPR017551","Triphosphoribosyl-dephospho-CoA synthase CitG",2,656
"IPR017555","Triphosphoribosyl-dephospho-CoA synthase",2,656
"IPR002738","RNase P subunit p30",1,657
"IPR023539","Ribonuclease P, protein component 3, archaeal",2,657
"IPR002740","EVE domain",1,658
"IPR047197","Thymocyte nuclear protein 1-like, EVE domain",2,658
"IPR002745","Phosphotransferase KptA/Tpt1",1,659
"IPR022928","RNA 2'-phosphotransferase KptA, putative",2,659
"IPR002747","S-adenosyl-l-methionine hydroxide adenosyltransferase",1,660
"IPR030978","Fluorinase",2,660
"IPR002751","Metal transport protein CbiM/NikMN",1,661
"IPR018024","Cobalamin (vitamin B12) transport protein CbiM",2,661
"IPR002755","DNA primase, small subunit",1,662
"IPR014052","DNA primase, small subunit, eukaryotic/archaeal",2,662
"IPR002758","Na+/H+ antiporter subunit E",1,663
"IPR004847","Na(+)/H(+) antiporter subunit E1",2,663
"IPR002759","RNase P subunit Pop5/Rpp14/Rnp2-like",1,664
"IPR016434","Ribonuclease P protein subunit Rnp2, archaea",2,664
"IPR016819","Ribonuclease P/MRP protein subunit Pop5",2,664
"IPR002773","Deoxyhypusine synthase",1,665
"IPR022899","Deoxyhypusine synthase, putative, archaeal",2,665
"IPR023496","Deoxyhypusine synthase-like",2,665
"IPR002774","Flagellin, archaea",1,666
"IPR016825","Flagella-related protein F",2,666
"IPR002777","Prefoldin beta-like",1,667
"IPR012713","Prefoldin subunit beta",2,667
"IPR016661","Prefoldin, subunit 4",2,667
"IPR027235","Prefoldin subunit 2",2,667
"IPR030482","p53 and DNA damage-regulated protein 1",2,667
"IPR002778","Signal recognition particle, SRP19 subunit",1,668
"IPR022938","Signal recognition particle, SRP19 subunit, archaeal-type",2,668
"IPR002797","Polysaccharide biosynthesis protein",1,669
"IPR024923","Peptidoglycan biosynthesis protein, SpoVB-type",2,669
"IPR014249","Sporulation stage V protein B",3,669
"IPR044550","Lipid III flippase WzxE",2,669
"IPR032896","Lipid III flippase WzxE, Proteobacteria",3,669
"IPR002798","Stage II sporulation protein M-like",1,670
"IPR014196","Stage II sporulation protein M",2,670
"IPR002800","Chorismate pyruvate-lyase Rv2949c-like",1,671
"IPR048022","Chorismate lyase, cyanobacteria",2,671
"IPR002804","Archease",1,672
"IPR022952","Archease, archaea",2,672
"IPR002809","Integral membrane protein EMC3/TMCO1-like",1,673
"IPR008559","Calcium load-activated calcium channel",2,673
"IPR008568","ER membrane protein complex subunit 3",2,673
"IPR038978","Protein MJ0935",2,673
"IPR002815","Spo11/DNA topoisomerase VI subunit A",1,674
"IPR004085","DNA topoisomerase VI, subunit A",2,674
"IPR013048","Meiotic recombination, Spo11",2,674
"IPR002816","TraB/PrgY/GumN family",1,675
"IPR040230","Protease TIKI1/2-like",2,675
"IPR046345","TraB/PryY-like",2,675
"IPR005230","TraB, bacterial/archaeal",3,675
"IPR047111","Uncharacterized protein YbaP-like",2,675
"IPR002817","Phosphomethylpyrimidine synthase ThiC/5-hydroxybenzimidazole synthase BzaA/B",1,676
"IPR037509","Phosphomethylpyrimidine synthase",2,676
"IPR002830","UbiD decarboxylyase family",1,677
"IPR014095","Phenylphosphate carboxylase, alpha subunit",2,677
"IPR014096","Phenylphosphate carboxylase, beta subunit",2,677
"IPR022390","4-hydroxybenzoate decarboxylase subunit C",2,677
"IPR023677","UbiD decarboxylyase, bacteria",2,677
"IPR032902","Phenolic acid decarboxylase subunit C",2,677
"IPR032903","Ferulic acid decarboxylase-like",2,677
"IPR002833","Peptidyl-tRNA hydrolase, PTH2",1,678
"IPR034759","Peptidyl-tRNA hydrolase, archaea",2,678
"IPR042237","Putative peptidyl-tRNA hydrolase PTRHD1",2,678
"IPR002836","PDCD5-like",1,679
"IPR022889","DNA-binding protein, archaeal",2,679
"IPR002843","ATPase, V0 complex, c/d subunit",1,680
"IPR014272","ATPase, V0 complex, c subunit",2,680
"IPR016727","ATPase, V0 complex, subunit d",2,680
"IPR002848","Translin family",1,681
"IPR033956","Translin",2,681
"IPR002867","IBR domain",1,682
"IPR047540","E3 ubiquitin-protein ligase RNF31-like, BRcat domain",2,682
"IPR047542","E3 ubiquitin-protein ligase RNF31-like, Rcat domain",2,682
"IPR047548","E3 ubiquitin-protein ligase RNF14, Rcat domain",2,682
"IPR047551","E3 ubiquitin-protein ligase RNF217, BRcat domain",2,682
"IPR047552","E3 ubiquitin-protein ligase RNF217, Rcat domain",2,682
"IPR047555","E3 ubiquitin-protein ligase ARIH2, BRcat domain",2,682
"IPR047556","E3 ubiquitin-protein ligase TRIAD1, Rcat domain",2,682
"IPR047560","Cullin-9, Rcat domain",2,682
"IPR047561","Cullin-9, BRcat domain",2,682
"IPR047564","Ankyrin repeat and IBR domain-containing protein 1, Rcat domain",2,682
"IPR002876","Transcriptional regulator TACO1-like",1,683
"IPR026562","Probable transcriptional regulatory protein YeeN",2,683
"IPR002877","Ribosomal RNA methyltransferase, FtsJ domain",1,684
"IPR025807","Adrift-type ribose 2-O-methyltransferase domain",2,684
"IPR025816","RrmJ-type ribose 2-O-methyltransferase domain",2,684
"IPR026490","mRNA cap 0/1 methyltransferase",2,684
"IPR002882","2-phospho-L-lactate transferase CofD",1,685
"IPR010115","Phosphoenolpyruvate transferase/2-phospho-L-lactate transferase",2,685
"IPR010119","Gluconeogenesis factor",2,685
"IPR027591","CofD-related protein, GAK system",2,685
"IPR002883","CBM10/dockerin domain",1,686
"IPR009031","Carbohydrate binding module family 10",2,686
"IPR002905","tRNA methyltransferase, Trm1",1,687
"IPR022923","tRNA (guanine(26)-N(2))-dimethyltransferase, archaeal and bacterial",2,687
"IPR002908","Frataxin/CyaY",1,688
"IPR017789","Frataxin",2,688
"IPR047584","Iron-sulfur cluster assembly protein CyaY",2,688
"IPR002909","IPT domain",1,689
"IPR032397","Rel homology dimerisation domain",2,689
"IPR033926","NFkappaB IPT domain",3,689
"IPR038006","Transcription factor COE, IPT domain",2,689
"IPR002912","ACT domain",1,690
"IPR039557","AHAS, ACT domain",2,690
"IPR044074","Formyltetrahydrofolate deformylase, ACT domain",2,690
"IPR044561","L-threonine ammonia-lyase, ACT domain",2,690
"IPR047896","Aspartokinase 1, ACT domain 1",2,690
"IPR002913","START domain",1,691
"IPR029867","StAR-related lipid transfer protein 3, C-terminal",2,691
"IPR041949","STARD7, START domain",2,691
"IPR041950","STARD2, START domain",2,691
"IPR041951","STARD10, START domain",2,691
"IPR041952","STARD11, START domain",2,691
"IPR002915","DeoC/FbaB/LacD aldolase",1,692
"IPR005927","Tagatose 1,6-diphosphate aldolase",2,692
"IPR011343","Deoxyribose-phosphate aldolase",2,692
"IPR023649","Deoxyribose-phosphate aldolase type II",3,692
"IPR028581","Deoxyribose-phosphate aldolase type I",3,692
"IPR017291","Sulfofructosephosphate aldolase, YihT",2,692
"IPR041720","Aldolase FbaB-like, archaeal-type",2,692
"IPR010210","2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase",3,692
"IPR033673","3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase",3,692
"IPR002922","Thiazole biosynthetic enzyme Thi4 family",1,693
"IPR022828","Thiazole biosynthetic enzyme, prokaryotic",2,693
"IPR027495","Thiamine thiazole synthase",2,693
"IPR002930","Glycine cleavage system H-protein",1,694
"IPR017453","Glycine cleavage system H-protein, subgroup",2,694
"IPR017514","Glycine cleavage system protein H-related, Chlamydia",2,694
"IPR002933","Peptidase M20",1,695
"IPR001160","Peptidase M20C, Xaa-His dipeptidase",2,695
"IPR005941","Succinyl-diaminopimelate desuccinylase, proteobacteria",2,695
"IPR010158","Amidase, carbamoylase-type",2,695
"IPR017591","Allantoate amidohydrolase",3,695
"IPR010159","N-acyl-L-amino-acid amidohydrolase",2,695
"IPR010161","Peptidase M20B, tripeptide aminopeptidase",2,695
"IPR010162","Peptidase M20B, peptidase T-like",2,695
"IPR010169","Acetylornithine deacetylase ArgE",2,695
"IPR010174","Succinyl-diaminopimelate desuccinylase, DapE",2,695
"IPR010175","[LysW]-lysine/[LysW]-ornithine hydrolase",2,695
"IPR010182","N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase/Succinyl-diaminopimelate desuccinylase",2,695
"IPR033687","Uncharacterised protein YodQ-like",3,695
"IPR010964","Peptidase M20A, peptidase V-related",2,695
"IPR011291","Peptidase M20A, peptidase V",3,695
"IPR012166","Uncharacterised protein family RocB",2,695
"IPR017149","Glutathione degradosome, Dug2",2,695
"IPR017150","Peptidase M20, glutamate carboxypeptidase",2,695
"IPR017153","Cytosolic nonspecific dipeptidase/DUG1",2,695
"IPR017439","Amidohydrolase",2,695
"IPR023905","Acetyldiaminopimelate deacetylase",3,695
"IPR033845","p-Aminobenzoyl-glutamate hydrolase subunit A",3,695
"IPR033846","YxeP peptidase-like",3,695
"IPR037484","AmhX-like",3,695
"IPR044757","IAA-amino acid hydrolase ILR1-like",3,695
"IPR047177","Peptidase M20A",2,695
"IPR017141","Peptidase M20, carboxypeptidase S",3,695
"IPR002935","Class I-like SAM-dependent O-methyltransferase",1,696
"IPR017128","Catechol O-methyltransferase, eukaryotic",2,696
"IPR043675","tRNA 5-hydroxyuridine methyltransferase",2,696
"IPR002951","Atrophin-like",1,697
"IPR017993","Atrophin-1",2,697
"IPR002968","Alpha-1-microglobulin",1,698
"IPR029856","Protein AMBP",2,698
"IPR002969","Apolipoprotein D",1,699
"IPR026222","Apolipoprotein D, vertebrates",2,699
"IPR002988","Protein G-related albumin-binding (GA) module",1,700
"IPR020840","Extracellular matrix-binding protein ebh, GA module",2,700
"IPR002999","Tudor domain",1,701
"IPR047367","A-kinase anchor protein 1, Tudor domain",2,701
"IPR047376","Tudor domain-containing protein 1, first Tudor domain",2,701
"IPR047377","Tudor domain-containing protein 1, second Tudor domain",2,701
"IPR047378","Tudor domain-containing protein 1, third Tudor domain",2,701
"IPR047379","Tudor domain-containing protein 3, Tudor domain",2,701
"IPR047380","Tudor domain-containing protein 2-like, tudor domain",2,701
"IPR047383","Tudor domain-containing protein 8, Tudor domain",2,701
"IPR047384","Tudor domain-containing protein 9, Tudor domain",2,701
"IPR047386","Tudor domain-containing protein 11, Tudor domain",2,701
"IPR047390","Tudor domain-containing protein 12, first Tudor domain",2,701
"IPR047395","Ribonuclease Tudor 1/2, Tudor domain",2,701
"IPR047396","Protein vreteno, second Tudor domain",2,701
"IPR047444","TDRD6, first Tudor domain",2,701
"IPR047445","TDRD6, second Tudor domain",2,701
"IPR047446","TDRD6, fourth Tudor domain",2,701
"IPR047447","TDRD6, third Tudor domain",2,701
"IPR047448","TDRD7, second Tudor domain",2,701
"IPR047449","TDRD7, third Tudor domain",2,701
"IPR047450","TDRD15, first Tudor domain",2,701
"IPR047452","TDRD15, second Tudor domain",2,701
"IPR047454","TDRD15, third Tudor domain",2,701
"IPR047455","TDRD15, fourth Tudor domain",2,701
"IPR047457","TDRD15, seventh Tudor domain",2,701
"IPR047459","TDRD15, sixth Tudor domain",2,701
"IPR047460","TDRD15, fifth Tudor domain",2,701
"IPR047474","ARID4B, second Tudor domain",2,701
"IPR047847","RING finger protein 17-like, second Tudor domain",2,701
"IPR047848","RING finger protein 17-like, third Tudor domain",2,701
"IPR047849","RING finger protein 17-like, fourth Tudor domain",2,701
"IPR047850","RING finger protein 17-like, fifth Tudor domain",2,701
"IPR003000","Sirtuin family",1,702
"IPR017328","Sirtuin, class I",2,702
"IPR026587","Sirtuin, class II",2,702
"IPR027546","Sirtuin, class III",2,702
"IPR028628","Sirtuin, class U",2,702
"IPR003004","GspF/PilC family",1,703
"IPR011850","Type II secretion system protein GspF",2,703
"IPR047692","Competence type IV pilus assembly protein ComGB",2,703
"IPR003005","Amphiphysin",1,704
"IPR003017","Amphiphysin, isoform 1",2,704
"IPR003023","Amphiphysin 2",2,704
"IPR003010","Carbon-nitrogen hydrolase",1,705
"IPR044083","(R)-stereoselective amidase RamA-like",2,705
"IPR045254","Nit1/2, carbon-nitrogen hydrolase domain",2,705
"IPR003018","GAF domain",1,706
"IPR016132","Phytochrome chromophore attachment domain",2,706
"IPR003020","Bicarbonate transporter, eukaryotic",1,707
"IPR001717","Anion exchange protein",2,707
"IPR002977","Anion exchange protein 1",3,707
"IPR002978","Anion exchange protein 2",3,707
"IPR002979","Anion exchange protein 3",3,707
"IPR003024","Sodium bicarbonate cotransporter",2,707
"IPR003021","Rad1/Rec1/Rad17",1,708
"IPR003011","Cell cycle checkpoint protein, Rad1",2,708
"IPR003027","Exonuclease Rec1, Ustilaginaceae",2,708
"IPR016587","DNA damage checkpoint control protein Rad17",2,708
"IPR003025","Transcription factor Otx",1,709
"IPR003022","Transcription factor Otx2",2,709
"IPR003026","Transcription factor Otx1",2,709
"IPR003029","S1 domain",1,710
"IPR044126","IF2a, S1-like domain",2,710
